Contig	X3	M5	M1	X5	C1	X4	M3	X6	H4	C3	M2	H6	H1	C4	H5	X2	H2	C2	M6	C6	H3	X1	C5	M4
C3_30696	0	0	0	2	0	3	0	0	0	997	0	0	0	0	0	2	0	11	0	0	0	0	0	0
C3_30727	0	1	10	0	21	2	0	0	6	79	0	15	10	0	6	0	4	0	0	15	12	0	6	0
C3_30740	0	0	0	0	42	0	0	0	0	140	0	2	2	6	4	0	0	54	0	4	0	0	0	0
C3_30762	0	0	0	0	0	0	0	0	0	866	0	0	0	0	0	0	0	9	0	0	4	0	0	0
C3_30777	0	205	28	123	49	985	18	13	140	180	0	34	45	39	47	208	68	16	8	7	0	20	4	55
C3_30855	0	0	0	0	0	0	0	0	5	364	0	1	0	0	1	0	0	1018	0	2	0	0	0	0
C3_3086	0	7	170	39	492	69	93	33	5	2502	31	1	97	162	3	15	56	43	79	411	4	171	28	150
C3_30870	0	0	3	0	0	0	9	0	0	377	1	0	4	0	22	0	5	70	0	4	2	0	44	0
C3_30887	0	1	0	0	0	0	3	0	0	87	5	10	1	0	0	0	0	41	0	0	0	0	0	0
C3_30952	0	0	1	0	0	0	0	0	0	595	0	0	13	6	0	0	9	0	0	0	48	0	0	0
C3_30965	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	4	0	0	0	0	0	1
C3_3098	0	3	0	0	5	5	1	0	0	160	0	0	6	2	0	5	0	60	0	0	3	0	0	8
C3_31009	0	8	4	1	2	2	0	1	0	134	1	0	4	0	1	7	7	3	4	2	2	1	1	4
C3_31010	0	0	0	0	0	0	0	0	2	180	0	2	0	0	3	0	0	163	0	2	0	0	0	0
C3_31021	0	0	0	0	0	2	0	0	0	959	0	0	2	0	0	0	0	200	0	0	0	0	0	0
C3_31056	0	0	0	0	0	0	0	0	3	1719	0	0	8	0	5	0	6	12	0	0	1	0	0	0
C3_31057	0	0	0	3	0	82	0	0	21	62	2	6	5	7	0	2	12	27	4	3	5	4	10	1
C3_31062	0	0	0	0	0	0	0	0	0	139	0	0	64	0	0	0	21	0	0	4	5	0	0	0
C3_31087	0	0	2	0	0	0	0	0	0	66	0	0	0	0	0	0	0	22	0	3	3	0	0	0
C3_31119	0	0	0	0	0	0	0	0	6	4090	0	0	7	7	1	0	5	165	0	0	0	0	2	2
C3_3117	0	0	0	0	0	0	0	0	0	221	0	0	11	0	0	0	4	3	0	0	3	0	0	0
C3_31206	0	0	0	0	0	0	0	0	2	320	0	0	0	0	0	0	0	3	0	0	1	0	0	0
C3_31208	0	0	12	6	30	0	2	0	4	361	0	0	6	25	0	0	148	192	0	26	103	0	14	0
C3_31218	0	0	4	0	411	2	0	0	84	1240	6	0	0	27	4	4	0	203	0	98	136	0	20	1
C3_31279	0	0	0	0	6	0	0	0	1	97	0	0	0	6	0	0	0	0	0	0	0	0	0	0
C3_313	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_31351	0	0	1	1	0	0	1	0	2	201	0	0	2	0	1	0	0	1	33	2	0	1	0	0
C3_31373	0	2	4	0	18	16	0	0	4	342	0	9	18	10	52	0	3	99	0	9	5	0	5	5
C3_31388	0	8	3	2	379	3	0	0	0	4033	0	0	15	2	0	7	9	35	14	0	1	4	9	7
C3_31415	0	0	17	4	624	3	0	0	281	2154	0	0	27	863	182	0	35	512	1	490	224	0	175	0
C3_31461	0	0	74	0	67	0	0	0	0	4550	0	43	10	936	53	0	2	31	10	80	0	0	56	0
C3_31464	0	0	0	5	0	0	1	0	0	123	0	0	0	2	0	0	0	4	2	0	0	0	4	0
C3_31505	0	0	0	0	4	1	2	0	2	77	0	0	9	4	1	4	2	2	0	2	0	0	2	0
C3_31506	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	2	0	0
C3_31557	0	0	0	0	0	0	0	0	0	176	0	0	0	8	0	0	0	2	0	0	0	0	0	0
C3_31576	0	0	0	2	2	0	0	0	0	66	0	0	0	3	0	0	0	0	0	34	0	0	0	0
C3_31607	0	11	30	9	71	42	30	28	52	203	4	2	74	707	45	21	85	194	24	45	266	53	62	15
C3_31611	0	3	0	9	0	0	0	0	0	226	0	0	0	38	0	1	0	0	0	4	0	0	0	0
C3_31641	0	0	2	3	2	0	0	7	1	79	0	0	4	1	0	0	0	5	1	2	1	1	2	4
C3_31652	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_31705	0	0	5	0	0	0	0	0	0	321	2	0	3	0	0	0	3	2	0	0	0	8	0	0
C3_31715	0	0	0	0	0	0	0	0	0	3283	0	0	0	2	1	0	0	37	0	0	0	0	0	0
C3_31835	0	4	13	2	37	15	32	2	0	131	0	0	6	15	1	3	3	2	33	45	0	7	1	52
C3_31856	0	0	0	0	0	0	0	0	0	243	0	0	0	0	7	0	0	0	0	0	0	0	0	0
C3_31906	0	2	0	1	10	15	0	1	2	358	0	16	9	238	36	2	3	17	3	143	0	12	5	6
C3_3192	0	0	4	1	46	0	0	0	0	90	0	0	0	0	0	0	0	0	1	0	0	0	0	4
C3_31923	0	0	0	0	0	0	0	0	0	2179	0	7	3	0	0	0	14	176	0	0	0	0	0	0
C3_31936	0	2	0	31	0	0	0	2	0	66	0	0	1	0	0	4	0	4	9	0	0	0	16	0
C3_31941	0	1	74	9	509	7	9	0	336	48000	24	267	532	87	253	9	292	21284	2	192	578	4	344	2
C3_31981	0	0	0	0	57	0	0	0	1	8284	0	5	0	0	0	0	2	1474	0	119	2	0	59	13
C3_31993	0	4	11	6	0	4	0	0	5	83	0	0	9	2	0	12	13	21	5	0	5	0	8	6
C3_31994	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	53	8	0	0	0	0	0	0	0
C3_32011	0	0	0	0	0	0	0	0	0	603	0	0	0	0	0	0	0	358	0	0	2	0	2	0
C3_32052	0	0	0	0	6	0	2	0	0	100	0	0	4	29	0	0	5	3	0	1	0	6	13	0
C3_32123	0	0	0	0	0	0	0	0	0	145	0	0	0	8	0	1	0	33	2	0	0	0	0	0
C3_32147	0	0	0	0	9175	0	0	0	0	35292	0	0	0	7	0	0	0	5764	0	2310	2	0	2	0
C3_32177	0	0	5	4	1	3	1	2	1	154	0	1	7	1	1	6	11	54	10	6	3	0	16	4
C3_32179	0	6	39	2	84	24	16	2	33	471	6	2	62	567	5	0	33	65	21	131	12	40	63	43
C3_3218	0	8	14	3	8	2	2	0	47	54	2	2	19	26	88	6	44	14	1	6	12	6	23	13
C3_32188	0	2	9	2	4	0	1	0	13	60	0	7	6	35	24	2	5	22	4	9	0	0	1	4
C3_3219	0	0	0	0	0	3	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_32225	0	0	0	1	0	0	5	0	0	14953	0	0	0	0	0	0	0	206	0	0	0	0	0	0
C3_32228	0	0	0	0	96	1	0	0	1	400	0	0	5	0	4	0	5	4	0	0	0	0	0	0
C3_32244	0	15	29	18	47	2	13	6	16	121	1	0	50	0	0	4	8	3	24	5	2	6	11	1
C3_32276	0	4	3	2	0	1	0	0	1	61	3	0	5	0	0	0	0	0	0	0	0	71	0	0
C3_3228	0	0	2	2	2	2	0	0	0	654492	0	6	6	8	0	0	0	62	2	2	4	0	61	0
C3_32284	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_32298	0	0	0	0	0	0	0	0	0	1979	0	0	0	6	0	0	0	10	0	0	0	0	0	0
C3_32301	3	52	52	17	195	80	43	29	335	149	10	16	131	329	118	105	193	312	92	83	334	111	461	49
C3_32310	0	9	8	4	24	0	2	4	29	66	7	2	26	81	34	12	25	78	25	25	34	29	52	12
C3_32314	0	33	16	0	5	0	0	4	44	64	3	9	1	0	54	0	0	37	6	10	12	0	5	4
C3_32322	0	0	0	0	0	0	0	0	0	219	0	0	1	0	0	0	0	0	5	0	0	0	0	2
C3_32345	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	2	0	0	0	0	0	51	0
C3_32384	0	8	4	12	27	7	0	0	0	902	2	0	28	0	0	0	4	0	0	11	12	22	6	2
C3_32392	0	3	6	7	2	4	11	12	0	55	0	0	2	3	0	2	0	9	6	11	0	0	0	4
C3_32399	0	0	1	0	0	0	7	0	0	91	0	0	5	0	0	0	15	9	0	0	0	0	0	0
C3_32459	0	0	0	0	0	0	0	0	0	993	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_32467	0	47	83	111	148	22	61	2	8	8727	10	2	83	73	18	150	131	169	217	87	14	111	19	54
C3_3247	0	0	23	1	159	3	8	2	38	155	3	0	17	33	49	0	34	141	32	40	73	5	47	10
C3_32471	0	0	114	0	607	2	0	0	107	1808	0	17	213	9	89	2	230	76	2	48	101	0	286	0
C3_32494	0	4	3	29	13	0	0	0	0	102	3	0	0	13	0	1	0	11	3	1	0	5	5	1
C3_32539	0	0	0	0	3	0	1	0	0	167	0	0	0	14	0	0	0	0	0	0	0	0	0	0
C3_32574	0	0	3	0	18	0	0	0	0	298	0	0	19	0	1	0	2	2	0	0	0	0	0	0
C3_32595	0	0	0	0	0	8	0	0	0	359	0	0	0	0	0	0	0	74	0	0	0	0	0	0
C3_32611	0	0	0	0	15	0	0	0	0	249	0	3	0	64	0	0	0	0	0	0	0	0	65	0
C3_32622	0	1	0	0	12	0	0	0	0	130	0	0	0	0	0	0	0	3	0	0	0	0	0	0
C3_32640	0	2	23	1	0	0	5	0	117	761	18	2	14	0	15	0	16	85	0	10	2	5	55	2
C3_32682	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	1	0	0	0	0	0	0	0
C3_32708	0	3	23	5	0	0	2	0	0	743	0	0	22	0	0	0	4	0	0	0	53	2	0	0
C3_32728	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_32755	0	14	0	10	42	7	20	1	0	1130	0	0	1	36	0	7	15	285	26	0	0	2	8	0
C3_32790	0	0	0	0	3	0	0	0	0	136	0	0	2	0	0	0	8	0	0	0	0	0	0	0
C3_32817	0	11	15	0	14	10	27	0	0	155	23	0	12	14	0	2	0	14	17	37	0	9	8	53
C3_32835	0	3	24	2	3	15	0	0	0	687	0	0	0	0	2	5	5	92	1	0	0	1	0	2
C3_32878	0	0	0	0	0	0	0	0	0	3630	0	9	2	0	0	0	2	619	0	159	0	0	7	2
C3_32884	0	2	3	0	8	0	0	0	0	64	0	0	3	0	0	2	1	0	0	0	0	0	0	0
C3_32892	0	0	0	0	14	0	2	0	0	84	0	4	0	19	0	0	0	24	0	16	0	0	0	4
C3_32897	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	1	0	0	0
C3_32913	0	0	0	0	0	0	0	0	0	562	0	0	0	2	0	0	6	8	0	1	2	0	4	0
C3_32976	0	0	2	8	0	0	0	0	0	99	0	0	0	1	0	4	0	18	0	16	0	0	0	0
C3_33011	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_33025	0	2	16	4	0	4	0	1	3	665	1	3	22	0	8	11	21	46	15	6	2	6	0	10
C3_33030	0	3	6	1	11	0	0	0	0	105	0	0	4	34	0	2	6	10	0	0	1	0	0	0
C3_33032	0	0	0	0	23	0	0	0	6	1979	0	0	2	19	4	0	0	140	0	20	1	0	4	0
C3_3308	0	0	25	0	2	1	0	0	2	112	0	0	5	0	5	0	0	8	2	9	0	0	2	0
C3_33084	0	4	4	40	0	15	2	6	0	126	0	1	97	17	0	0	54	44	33	12	4	28	0	0
C3_33126	0	917	135	64	128	30	67	34	3	615	15	0	147	285	10	51	149	93	79	27	11	153	27	146
C3_33195	0	83	16	2	36	45	10	8	2	198	14	0	0	11	0	4	2	36	14	4	0	8	45	9
C3_33197	0	11	16	4	0	0	0	0	0	79	0	0	40	16	0	3	13	24	4	11	2	8	0	0
C3_33251	0	0	0	0	0	0	0	0	226	626	0	4	212	0	0	0	4	315	0	0	8	0	24	0
C3_33254	0	0	2	3	6	2	0	0	0	172	5	0	31	36	0	0	3	2	6	5	1	3	0	0
C3_33275	0	2	6	21	136	48	5	14	34	138	2	11	104	121	31	6	66	124	10	46	19	73	65	6
C3_33284	0	0	0	0	0	0	0	0	4	459	0	0	0	2	0	0	0	8	0	0	12	16	6	8
C3_33305	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	4	0	0	0	0	0	0	0
C3_33315	0	0	0	0	6	0	0	0	0	90	0	0	4	0	0	0	0	2	0	18	0	7	0	0
C3_33324	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_33424	0	2	53	0	482	0	4	0	77	1498	6	0	8	0	0	0	6	1022	69	30	39	0	36	78
C3_33433	0	0	0	0	0	0	0	0	0	3844	0	0	0	0	0	2	0	22	0	52	0	0	0	0
C3_33449	0	0	0	8	244	6	0	0	0	8026	0	16	12	105	0	4	0	5785	0	176	7	2	327	8
C3_33453	0	0	1	1	4	0	1	0	10	693	0	7	3	114	6	1	0	665	0	9	0	0	34	0
C3_33459	0	0	0	8	0	0	0	0	6	173	0	0	2	0	0	0	0	2	0	0	0	0	0	0
C3_3347	0	0	0	0	0	0	0	0	6	217	0	0	1	0	46	0	0	27	0	0	0	0	1	0
C3_33479	0	3	18	0	67	14	17	2	112	308	10	10	50	1236	81	4	57	160	6	217	92	9	106	11
C3_33483	0	0	0	0	0	0	0	0	1	59	0	2	12	0	0	0	3	4	0	2	0	0	0	0
C3_33505	6	7	14	42	64	24	22	43	0	114	0	0	1	19	0	56	41	10	30	8	9	4	58	19
C3_33524	0	6	14	25	71	33	20	11	3	612	2	0	17	60	0	0	19	20	6	88	3	34	14	4
C3_33525	0	0	8	0	2	0	1	0	0	90	0	0	7	1	0	0	7	4	0	5	0	0	2	0
C3_33560	0	0	0	26	0	0	0	0	0	314	0	0	0	6	2	34	5	23	0	0	0	0	0	0
C3_33574	0	0	0	0	0	2	0	0	0	107	0	0	14	0	0	2	2	1	0	10	0	1	0	0
C3_336	0	0	0	0	0	0	0	0	0	94	0	1	30	0	2	0	34	14	0	57	0	2	0	0
C3_33619	0	0	0	0	0	0	0	0	0	23	0	0	0	0	2	0	0	7	0	2	0	0	0	0
C3_33645	0	0	0	0	0	0	9	0	0	144	0	0	1	0	0	0	7	1	0	0	0	0	1	0
C3_33659	0	4	0	4	10	2	0	0	0	59	2	0	3	0	0	2	1	0	2	2	0	12	15	3
C3_33662	0	1	0	0	0	0	0	0	0	404	0	0	0	0	0	4	1	10	0	0	0	0	0	0
C3_33667	0	17	37	8	21	28	34	3	2	569	6	0	33	6	0	38	7	66	22	70	2	25	12	64
C3_33736	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	2	0	6	0	0
C3_3374	0	0	0	0	0	0	0	0	2	82	0	0	0	0	0	0	0	0	0	0	0	0	2	0
C3_33762	0	0	0	0	401	0	0	0	2	544	0	2	0	0	16	0	3	7	0	0	0	0	0	2
C3_33773	0	0	94	0	49	0	11	0	4	7171	0	71	40	3986	55	1	14	15	0	79	0	0	17	0
C3_33784	0	2	0	3	1	1	0	0	2	88	0	0	1	0	4	3	0	8	4	8	0	0	2	3
C3_33875	0	0	0	0	0	0	0	0	0	1918	0	0	0	4	0	0	0	0	0	0	0	0	0	0
C3_33885	0	92	28	16	8	3	12	0	0	193	14	0	4	0	0	12	4	8	7	10	2	8	0	176
C3_33886	0	0	2	6	35	8	2	0	71	238	4	1	31	400	24	2	43	27	2	108	73	2	46	8
C3_33904	0	0	0	0	0	0	0	0	0	1326	0	0	1	1	0	0	2	29	0	0	0	0	0	0
C3_33926	0	0	1	2	0	2	0	0	0	55	0	0	2	0	0	6	0	2	0	0	0	0	0	0
C3_33940	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_33949	0	2	0	0	0	0	5	0	0	348	0	0	0	14	0	0	1	90	4	0	0	1	4	0
C3_33972	0	31	38	13	444	67	28	10	1917	2216	7	39	158	118	389	25	354	1533	25	263	486	59	504	28
C3_34084	2	6	61	0	366	58	1	3	16	616	8	8	187	240	118	0	257	56	2	79	347	8	35	19
C3_34119	0	25	0	8	40	8	16	0	0	1284	3	2	59	158	7	5	19	52	15	78	3	2	3	32
C3_34169	0	3	0	0	0	0	0	0	0	177	0	0	5	0	0	0	0	5	0	0	0	0	0	0
C3_34218	0	0	2	1	8	0	1	0	9	368	2	0	52	2	155	0	11	20	0	86	3	1	0	0
C3_34226	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	93	0	2
C3_34234	0	1	2	6	2	1	2	6	0	823	0	0	5	0	0	4	4	0	2	0	0	6	0	4
C3_34243	0	4	0	11	38	4	7	0	13	230	0	32	16	0	0	0	11	124	0	6	0	0	0	0
C3_34264	0	11	0	0	88	0	1	0	11	372	0	4	4	2	4	0	5	212	0	0	0	1	1	0
C3_34282	0	0	0	0	0	0	0	0	278	484	0	7	0	0	4	0	0	253	0	0	0	0	16	0
C3_34312	0	0	0	0	0	0	0	0	21	2395	0	78	0	0	45	0	7	63	0	5	0	0	0	0
C3_34330	0	4	9	7	18	44	9	0	17	164	0	4	44	73	2	36	34	41	20	9	11	17	20	20
C3_34370	0	0	0	1	0	0	0	0	0	67	0	0	6	0	2	0	8	1	0	0	0	0	2	0
C3_34380	0	0	7	0	2	2	0	0	0	719	3	0	14	0	0	0	3	0	0	0	0	0	0	0
C3_34426	0	0	3	0	2	0	0	0	0	48	0	0	10	0	8	0	0	4	0	5	0	0	0	0
C3_34451	0	0	0	0	0	0	0	0	0	84	0	0	0	3	0	0	0	6	0	0	0	0	0	0
C3_34462	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_34488	0	0	9	0	735	3	2	1	249	947	0	27	18	698	185	0	15	198	0	50	24	0	618	1
C3_34499	0	15	2	0	1	13	10	0	0	942	0	0	59	23	0	6	35	23	1	25	4	0	0	18
C3_34508	1	8	25	6	20	0	3	0	2	426	0	0	81	3	0	17	60	23	2	24	0	4	15	0
C3_34553	0	1	0	0	16	0	0	0	1	439	0	3	48	0	6	0	17	158	0	110	1	0	10	0
C3_34586	0	0	0	0	0	0	0	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_3459	0	68	12	0	198	8	14	0	21	8226	2	9	396	0	6	2	106	480	13	197	2	10	12	240
C3_34597	2	130	41	1	21	10	11	7	11	160	37	4	28	11	40	2	34	39	43	5	2	72	4	27
C3_34637	0	2	6	8	9	1	2	0	5	629	4	2	34	9	3	12	39	39	0	20	9	1	3	2
C3_34682	0	0	0	0	0	0	0	0	0	395	0	0	0	0	0	0	0	4	0	142	0	0	11	0
C3_34784	0	10	21	1	24	4	2	0	20	491	4	0	23	3	0	0	26	170	0	184	2	4	32	0
C3_34812	0	2	0	9	17	12	13	0	4	114	4	0	9	0	0	1	2	46	0	2	2	6	0	2
C3_34813	0	4	0	0	0	0	0	0	24	155	0	18	1	5	33	0	4	330	0	0	0	0	0	0
C3_3482	0	0	0	3	0	4	0	0	2	200	0	0	0	2	0	15	8	0	0	1	2	0	17	0
C3_34820	0	5	5	9	13	2	1	1	5	849	3	0	11	1	4	3	2	16	24	14	1	21	4	29
C3_34837	0	40	16	47	430	69	49	2	248	248	6	10	114	77	197	27	218	306	355	49	239	17	172	190
C3_34838	0	0	1	0	0	0	1	0	14	17060	0	20	1	2	11	0	24	1898	5	580	5	0	32	5
C3_34866	0	0	24	0	0	0	0	0	0	188	0	2	79	0	0	0	0	0	0	2	15	0	0	0
C3_34911	0	6	51	36	5	5	2	0	2	1423	0	0	119	19	10	10	34	261	0	57	9	0	33	0
C3_34918	6	0	0	0	2	1	0	0	0	68	6	0	2	0	3	3	0	31	0	5	0	3	0	0
C3_34933	0	4	9	0	82	0	0	0	2	203	0	1	10	2	40	0	18	15	18	0	11	0	24	0
C3_34935	0	0	0	0	142	3	2	0	3	2716	0	6	38	1	7	0	27	21	1	0	2	0	0	2
C3_34952	0	0	0	2	70	4	0	0	0	84	0	0	21	0	0	0	12	21	0	3	12	0	0	0
C3_34956	0	5	22	1	1	22	2	0	0	92	0	0	7	0	0	4	6	9	5	2	0	7	0	11
C3_34970	4	12	11	48	48	22	7	38	0	312	0	0	156	26	0	41	26	28	12	28	0	15	295	15
C3_35073	0	0	0	0	5	1	0	0	0	220	0	0	2	0	0	0	0	0	0	4	0	16	0	18
C3_35089	0	0	0	0	0	0	0	0	4	608	0	2	0	0	32	0	0	577	0	718	0	0	6	0
C3_35097	0	0	3	0	2	4	0	0	0	183	0	0	0	0	0	0	1	7	0	2	0	6	0	5
C3_35151	0	0	0	0	0	0	0	0	0	2678	0	0	0	0	0	0	0	12	0	0	0	0	0	0
C3_35166	0	10	0	14	15	5	13	20	0	105	0	0	6	0	0	2	8	11	15	0	0	3	9	11
C3_35210	0	0	19	0	0	0	0	0	0	212	0	4	131	0	0	0	0	0	0	0	18	0	0	0
C3_35256	0	0	15	0	0	0	9	0	0	179	18	0	5	0	4	0	5	6	4	0	0	0	0	0
C3_3530	0	2	1	1	1	0	2	0	0	69	0	0	11	10	0	0	7	2	3	4	1	2	0	21
C3_35334	0	0	0	0	0	0	0	0	0	58	0	0	2	0	0	0	0	0	0	0	0	0	0	0
C3_35346	0	0	0	0	27	0	0	0	0	70	0	0	0	0	2	0	5	25	0	0	0	0	0	0
C3_35348	0	0	0	0	0	0	32	0	85	269	112	0	0	8	5	0	27	128	6	2	7	1	0	12
C3_35357	0	0	0	0	12	0	0	0	3	799	0	1	16	0	22	0	12	59	0	139	0	0	6	0
C3_35387	0	0	2	2	0	0	0	0	0	63	0	0	0	0	0	6	4	0	17	5	3	0	0	0
C3_3539	0	2	1	7	32	16	7	0	3	521	7	1	27	28	6	11	24	48	3	14	12	4	8	1
C3_35401	0	413	235	237	1524	265	137	17	841	2730	27	74	947	381	670	183	656	1132	578	419	1250	130	1586	205
C3_3541	0	0	36	2	0	0	2	0	0	82	0	0	0	0	0	0	0	0	6	0	0	2	0	0
C3_35412	0	2	8	0	35	0	0	0	5	325	0	5	13	1	1	0	7	4	0	1	0	0	0	3
C3_35434	0	0	0	0	2	0	0	0	0	187	0	0	0	542	0	0	0	39	0	51	0	0	13	0
C3_35456	0	0	0	0	2	0	0	0	0	232	0	4	0	230	0	0	0	126	0	99	0	0	19	0
C3_35494	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_35509	0	73	39	0	0	0	0	0	0	170	0	0	0	39	0	0	0	213	26	49	3	0	0	15
C3_35519	0	0	4	0	0	0	19	0	5	191	55	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_35563	0	5	3	0	4	3	1	1	0	59	1	0	13	0	0	4	7	12	0	1	7	0	9	0
C3_35589	0	0	14	10	50	74	0	0	0	50	0	0	37	51	0	0	13	3	62	0	0	0	0	0
C3_35599	0	2	13	0	1	0	4	0	5	806	1	0	0	0	40	3	10	133	0	0	33	0	4	5
C3_3561	0	38	0	24	6	58	44	0	3	1002	0	0	53	44	0	24	22	43	43	39	2	6	0	66
C3_35681	0	0	0	0	0	0	0	0	0	118	0	0	2	0	0	0	0	2	0	0	0	0	0	0
C3_35685	0	0	0	0	0	0	0	0	0	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3_35687	1	2	0	0	0	14	0	1	0	93	0	0	1	0	0	5	0	6	3	5	6	1	0	2
C3_35742	0	7	4	2	0	0	0	0	0	36	0	0	0	4	0	0	1	6	2	16	0	0	43	18
C3_35747	0	0	0	0	0	0	0	0	0	195	0	0	6	0	0	0	12	0	0	0	0	0	0	0
C3_35755	0	0	0	0	89	0	0	0	5	438	0	7	0	0	9	0	0	138	2	37	1	0	296	3
C3_35788	0	0	4	0	0	0	0	0	0	154	0	0	0	2	0	0	0	5	0	2	0	0	1	0
C3_35808	0	0	0	2	14	0	0	0	0	89	0	0	0	0	0	0	2	17	1	13	0	0	0	0
C3_35825	0	0	4	0	133	1	6	0	8	145	0	8	91	8	4	30	373	29	29	16	22	0	24	0
C3_35883	2	0	0	0	1	0	0	0	0	58	0	11	6	0	27	0	4	4	0	0	2	9	8	0
C3_35903	0	0	0	0	2	0	0	0	0	109	0	0	4	0	0	0	1	10	0	0	0	0	0	0
C3_35921	0	2	0	0	2	0	0	0	4	337	0	4	27	0	15	0	4	53	0	86	0	0	12	0
C3_35939	0	0	0	0	8	0	2	0	3	456	0	0	18	4	2	0	31	14	0	17	14	0	1	0
C3_35942	0	0	14	0	2	0	0	0	0	53	0	0	3	0	0	0	8	0	0	0	0	0	0	4
C3_35953	0	0	0	1	86	12	0	4	19	203	0	8	99	119	43	2	86	38	0	183	33	14	20	0
C3_35979	0	0	0	0	0	0	3	0	0	268	8	0	120	0	0	0	5	38	0	0	2	0	0	0
C3_35987	6	34	19	188	285	25	14	100	2	95	0	0	24	39	0	30	20	52	25	80	1	28	316	16
C3_3599	0	25	150	283	178	15	83	20	59	657	181	13	470	13	57	8	72	194	113	20	4	30	25	27
C3_36019	0	0	0	4	0	0	0	0	0	76	0	0	2	0	0	5	0	0	4	0	0	7	2	9
C3_36024	0	0	0	0	6	0	0	0	2	95	0	8	0	0	0	0	0	2	0	0	0	0	6	0
C3_36041	0	0	0	6	5	1	0	0	0	119	2	0	3	10	0	10	9	12	0	4	8	4	22	0
C3_36071	0	43	165	69	126	138	78	3	26	802	95	32	758	80	307	27	557	66	48	68	527	48	197	97
C3_36077	0	0	0	0	12	0	0	0	17	93	0	0	0	8	0	0	0	24	0	4	0	0	2	0
C3_36119	0	0	2	0	0	0	0	0	62	501	0	0	5	0	9	0	1	9	72	0	0	0	0	0
C3_36124	0	1	2	0	2	4	0	0	0	131	0	0	2	0	0	0	0	12	2	0	0	0	0	1
C3_36145	0	4	14	8	31	31	6	2	65	198	2	6	15	155	35	0	21	33	6	55	26	17	30	6
C3_3615	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	26	0	0	0	0	0	0
C3_36166	0	0	25	10	33	104	2	0	0	113	0	0	140	0	0	0	79	39	5	2	4	6	0	1
C3_36187	2	12	30	14	93	28	18	6	54	215	66	14	261	2	15	4	313	22	26	19	89	0	14	9
C3_36197	0	0	0	0	10	0	0	0	14	547	0	16	0	0	0	0	0	140	0	0	0	0	0	1
C3_3620	1	642	84	20	32	13	39	4	3	456	18	86	11	4	10	10	5	10	64	7	0	27	12	116
C3_36201	0	0	2	0	0	2	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	15	0	0
C3_36222	0	0	2	0	613	0	0	0	36	2319	0	0	0	0	0	0	0	15	0	55	6	0	0	0
C3_36265	0	0	0	0	42	0	0	0	1	110	0	0	12	2	0	0	10	0	0	2	2	0	0	1
C3_36328	0	0	1	0	2	1	2	0	2	1110	0	58	30	138	5	0	7	199	0	68	0	5	9	0
C3_36382	0	0	0	3	0	10	7	0	0	66	4	0	2	17	0	1	13	26	0	0	1	2	0	0
C3_36399	0	3	0	0	22	5	4	0	4	114	0	3	11	156	5	0	0	12	1	190	0	5	0	13
C3_36446	0	0	0	21	0	0	0	0	1	397	0	0	0	0	0	0	2	2	0	0	0	0	6	0
C3_36472	9	234	71	67	255	189	44	50	246	1700	68	35	222	483	1257	63	314	319	175	180	504	261	266	305
C3_36479	0	48	12	73	95	19	25	8	0	307	0	0	15	0	0	27	3	23	64	14	0	62	57	29
C3_36492	1	65	116	292	180	189	5	62	7	14672	1	5	115	184	8	29	244	5176	19	91	49	93	33	71
C3_36500	0	0	1	0	8	0	2	0	8	158	0	21	2	4	13	0	2	6	0	5	0	0	4	1
